sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
		Sarcinomyces					RO:0008506	ecologically co-occurs with			Sphaerobacter						Klamath Mountains					https://www.ucedna.com	
		Sarcinomyces					RO:0008506	ecologically co-occurs with			Heterococcus						Klamath Mountains					https://www.ucedna.com	
		Sarcinomyces					RO:0008506	ecologically co-occurs with			Tulasnella						Klamath Mountains					https://www.ucedna.com	
		Sarcinomyces					RO:0008506	ecologically co-occurs with			Kibdelosporangium						Klamath Mountains					https://www.ucedna.com	
		Sarcinomyces					RO:0008506	ecologically co-occurs with			Lecophagus						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Hartaetosiga						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Pseudogymnoascus						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Actinoallomurus						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Exophiala						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Pyronema						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Lophium						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Preussia						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Orbilia						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Mycena						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Genea						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Sulfurospirillum						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Zavarzinella						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Gimesia						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Pterocystis						Klamath Mountains					https://www.ucedna.com	
		Tuber					RO:0008506	ecologically co-occurs with			Bitricha						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Podospora						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Pleurastrum						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Lepiota						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Sebacina						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Rhodoplanes						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Paraburkholderia						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Mycena						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Genea						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Nitrobacter						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Armillaria						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Brevundimonas						Klamath Mountains					https://www.ucedna.com	
		Hygrophorus					RO:0008506	ecologically co-occurs with			Candidatus Atelocyanobacterium						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Miamiensis						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Tomentella						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Chlamydomonas						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Neocystis						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Aleurodiscus						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Tectocepheus						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Thecadinium						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Hygrophorus						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Porites						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Hyaloscypha						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Gymnopus						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Filos						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Austroafricana						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Durella						Klamath Mountains					https://www.ucedna.com	
		Hohenbuehelia					RO:0008506	ecologically co-occurs with			Capnobotryella						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Hyalorbilia						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Conidiobolus						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Flexibacter						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Rhodopila						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Rhizomicrobium						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Lactarius						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Cortinarius						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Aggregicoccus						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Palmiothrips						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Acanthamoeba						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Sorogena						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Segetibacter						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Laccaria						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Graphis						Klamath Mountains					https://www.ucedna.com	
		Tricholoma					RO:0008506	ecologically co-occurs with			Arenimonas						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Neocystis						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Orbilia						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Ilyonectria						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Gemmina						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Spirosoma						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Lasiosphaeria						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Dendroalsia						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Isothecium						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Aequabiliella						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Mantis						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Candidatus Scalindua						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Enchodelus						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Escherichia						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Leucoagaricus						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Pseudohydnum						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Cladonia						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Dokdonella						Klamath Mountains					https://www.ucedna.com	
		Xylodon					RO:0008506	ecologically co-occurs with			Austroafricana						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Holospora						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Clitocybe						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Rhodoblastus						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Micavibrio						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Hartmannella						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Solirubrobacter						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Epichloe						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Cochliopodium						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Vampirovibrio						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Hygrophorus						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Vexillifera						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Ignavibacterium						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Tomentella						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Marasmius						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Keteleeria						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Krasilnikovozyma						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Levilinea						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Amoeboaphelidium						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Exidia						Klamath Mountains					https://www.ucedna.com	
		Pleurastrum					RO:0008506	ecologically co-occurs with			Terrimonas						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Leptolyngbya						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Bursaphelenchus						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Adineta						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Rhodoblastus						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Prorodon						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Pedosphaera						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Novosphingobium						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Sphingobium						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Glaucocystis						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Lamproblatta						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Chondromyces						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Exophiala						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Longilinea						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Tuber						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Aquabacterium						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Povalibacter						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Altererythrobacter						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Amycolatopsis						Klamath Mountains					https://www.ucedna.com	
		Gimesia					RO:0008506	ecologically co-occurs with			Amastigomonas						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Apusomonas						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Articulospora						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Oligoflexus						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Rhizosphaera						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Desulfonatronobacter						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Bryum						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Ptychostomum						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Helicobasidium						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Blastochloris						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Inocybe						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Pedomicrobium						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Myochromella						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Paraburkholderia						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Candidatus Scalindua						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Colpoda						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Neomegalonema						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Povalibacter						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Fayodia						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Corymbiglomus						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Bulgaria						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Paradermamoeba						Klamath Mountains					https://www.ucedna.com	
		Rubrimonas					RO:0008506	ecologically co-occurs with			Cavernomonas						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Haemonchus						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Miamiensis						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Gloeodontia						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Paulinella						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Aposphaeria						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Diplophrys						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Protomyces						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Vampirovibrio						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Amnibacterium						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Piskurozyma						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Hygrophorus						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Cryptotrichosporon						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Uleiella						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Gymnopus						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Armillaria						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Thulinius						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Bicosoeca						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Claroideoglomus						Klamath Mountains					https://www.ucedna.com	
		Quisquiliibacterium					RO:0008506	ecologically co-occurs with			Bulgaria						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Meristemomyces						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Hymenoscyphus						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Micropepsis						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Piptocephalis						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Bensingtonia						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Desulfonatronobacter						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Pelobacter						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Biscogniauxia						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Roseimicrobium						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Tuber						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Arenimicrobium						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Edaphobaculum						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Pedomicrobium						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Cosmospora						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Colpoda						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Myxotrichium						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Phacodinium						Klamath Mountains					https://www.ucedna.com	
		Alteromonas					RO:0008506	ecologically co-occurs with			Leptopharynx						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Hyalorbilia						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Rhodopila						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Alicyclobacillus						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Oligoflexus						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Adhaeribacter						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Desulfonatronobacter						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Oidiodendron						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Sphingobium						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Sphingomonas						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Botrytis						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Tectocepheus						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Pedomicrobium						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Ignavibacterium						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Sambucus						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Helvella						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Dactylosporangium						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Genea						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Gimesia						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Tunicatimonas						Klamath Mountains					https://www.ucedna.com	
		Povalibacter					RO:0008506	ecologically co-occurs with			Rubrimonas						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Larkinella						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Cryothecomonas						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Xylodon						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Desulfonema						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Proleptomonas						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Neocystis						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Angustibacter						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Tuber						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Amnibacterium						Klamath Mountains					https://www.ucedna.com	
		Enchodelus					RO:0008506	ecologically co-occurs with			Hygrophorus						Klamath Mountains					https://www.ucedna.com	
